acq_date,grid_id,af_flag
2024-02-27,4546286,0
2024-02-27,4549869,0
2024-02-27,4549880,0
2024-02-27,4549884,0
2024-02-27,4549885,0
2024-02-27,4549886,0
2024-02-27,4549887,0
2024-02-27,4549888,0
2024-02-27,4549889,0
2024-02-27,4549890,0
2024-02-27,4549891,0
2024-02-27,4553463,0
2024-02-27,4553470,0
2024-02-27,4553473,0
2024-02-27,4553484,0
2024-02-27,4553485,0
2024-02-27,4553486,0
2024-02-27,4553487,0
2024-02-27,4553488,0
2024-02-27,4553489,0
2024-02-27,4553490,0
2024-02-27,4553491,0
2024-02-27,4553492,0
2024-02-27,4553493,0
2024-02-27,4553494,0
2024-02-27,4557066,0
2024-02-27,4557084,0
2024-02-27,4557086,0
2024-02-27,4557087,0
2024-02-27,4557088,0
2024-02-27,4557089,0
2024-02-27,4557090,0
2024-02-27,4557091,0
2024-02-27,4557092,0
2024-02-27,4557093,0
2024-02-27,4560672,0
2024-02-27,4560673,0
2024-02-27,4560681,0
2024-02-27,4564274,0
2024-02-27,4567864,0
2024-02-27,4567871,0
2024-02-27,4567885,0
2024-02-27,4571463,0
2024-02-27,4571466,0
2024-02-27,4571467,0
2024-02-27,4571468,0
2024-02-27,4571471,0
2024-02-27,4571487,0
2024-02-27,4571493,0
2024-02-27,4575064,0
2024-02-27,4575068,0
2024-02-27,4575069,0
2024-02-27,4575075,0
2024-02-27,4575079,0
2024-02-27,4578670,0
2024-02-27,4578673,0
2024-02-27,4578681,0
2024-02-27,4578684,0
2024-02-27,4582274,0
2024-02-27,4582275,0
2024-02-27,4582277,0
2024-02-27,4582278,0
2024-02-27,4585869,0
2024-02-27,4589467,0
2024-02-27,4589490,0
2024-02-27,4589491,0
2024-02-27,4593070,0
2024-02-27,4593078,0
2024-02-27,4603872,0
2024-02-27,4607483,0
2024-02-27,4611068,0
2024-02-27,4611070,0
2024-02-27,4614668,0
2024-02-27,4614669,0
2024-02-27,4618275,0
2024-02-27,4618282,0
2024-02-27,4632683,0
2024-02-28,4488667,0
2024-02-28,4495870,0
2024-02-28,4495879,0
2024-02-28,4499472,0
2024-02-28,4499474,0
2024-02-28,4503082,0
2024-02-28,4506678,0
2024-02-28,4506679,0
2024-02-28,4506681,0
2024-02-28,4506682,0
2024-02-28,4506688,0
2024-02-28,4506689,0
2024-02-28,4510267,0
2024-02-28,4510277,0
2024-02-28,4510278,0
2024-02-28,4510280,0
2024-02-28,4510281,0
2024-02-28,4510282,0
2024-02-28,4510283,0
2024-02-28,4510286,0
2024-02-28,4510288,0
2024-02-28,4513873,0
2024-02-28,4513883,0
2024-02-28,4513884,0
2024-02-28,4513887,0
2024-02-28,4513888,0
2024-02-28,4513890,0
2024-02-28,4513892,0
2024-02-28,4517482,0
2024-02-28,4517483,0
2024-02-28,4517487,0
2024-02-28,4517488,0
2024-02-28,4517490,0
2024-02-28,4517491,0
2024-02-28,4517492,0
2024-02-28,4521066,0
2024-02-28,4521067,0
2024-02-28,4521084,0
2024-02-28,4521091,0
2024-02-28,4521093,0
2024-02-28,4524684,0
2024-02-28,4524689,0
2024-02-28,4524692,0
2024-02-28,4524693,0
2024-02-28,4528268,0
2024-02-28,4528278,0
2024-02-28,4528280,0
2024-02-28,4528284,0
2024-02-28,4528286,0
2024-02-28,4531883,0
2024-02-28,4531884,0
2024-02-28,4531885,0
2024-02-28,4531888,0
2024-02-28,4531890,0
2024-02-28,4535466,0
2024-02-28,4535468,0
2024-02-28,4535469,0
2024-02-28,4535470,0
2024-02-28,4535475,0
2024-02-28,4535482,0
2024-02-28,4535484,0
2024-02-28,4535485,0
2024-02-28,4535488,0
2024-02-28,4535492,0
2024-02-28,4535493,0
2024-02-28,4539067,0
2024-02-28,4539085,0
2024-02-28,4539093,0
2024-02-28,4542665,0
2024-02-28,4542670,0
2024-02-28,4542671,0
2024-02-28,4542681,0
2024-02-28,4542682,0
2024-02-28,4542684,0
2024-02-28,4546268,0
2024-02-28,4546280,0
2024-02-28,4546281,0
2024-02-28,4546286,0
2024-02-28,4549869,0
2024-02-28,4549880,0
2024-02-28,4549884,0
2024-02-28,4549885,0
2024-02-28,4549886,0
2024-02-28,4549887,0
2024-02-28,4549888,0
2024-02-28,4549889,0
2024-02-28,4549890,0
2024-02-28,4549891,0
2024-02-28,4553463,0
2024-02-28,4553470,0
2024-02-28,4553473,0
2024-02-28,4553484,0
2024-02-28,4553485,0
2024-02-28,4553486,0
2024-02-28,4553487,0
2024-02-28,4553488,0
2024-02-28,4553489,0
2024-02-28,4553490,0
2024-02-28,4553491,0
2024-02-28,4553492,0
2024-02-28,4553493,0
2024-02-28,4553494,0
2024-02-28,4557066,0
2024-02-28,4557084,0
2024-02-28,4557086,0
2024-02-28,4557087,0
2024-02-28,4557088,0
2024-02-28,4557089,0
2024-02-28,4557090,0
2024-02-28,4557091,0
2024-02-28,4557092,0
2024-02-28,4557093,0
2024-02-28,4560672,0
2024-02-28,4560673,0
2024-02-28,4560681,0
2024-02-28,4564274,0
2024-02-28,4567864,0
2024-02-28,4567871,0
2024-02-28,4567885,0
2024-02-28,4571463,0
2024-02-28,4571466,0
2024-02-28,4571467,0
2024-02-28,4571468,0
2024-02-28,4571471,0
2024-02-28,4571487,0
2024-02-28,4571493,0
2024-02-28,4575064,0
2024-02-28,4575068,0
2024-02-28,4575069,0
2024-02-28,4575075,0
2024-02-28,4575079,0
2024-02-28,4578670,0
2024-02-28,4578673,0
2024-02-28,4578681,0
2024-02-28,4578684,0
2024-02-28,4582274,0
2024-02-28,4582275,0
2024-02-28,4582277,0
2024-02-28,4582278,0
2024-02-28,4585869,0
2024-02-28,4589467,0
2024-02-28,4589490,0
2024-02-28,4589491,0
2024-02-28,4593070,0
2024-02-28,4593078,0
2024-02-28,4603872,0
2024-02-28,4607483,0
2024-02-28,4611068,0
2024-02-28,4611070,0
2024-02-28,4614668,0
2024-02-28,4614669,0
2024-02-28,4618275,0
2024-02-28,4618282,0
2024-02-28,4632683,0
2024-02-29,4488667,0
2024-02-29,4495870,0
2024-02-29,4495879,0
2024-02-29,4499472,0
2024-02-29,4499474,0
2024-02-29,4503082,0
2024-02-29,4506678,0
2024-02-29,4506679,0
2024-02-29,4506681,0
2024-02-29,4506682,0
2024-02-29,4506688,0
2024-02-29,4506689,0
2024-02-29,4510267,0
2024-02-29,4510277,0
2024-02-29,4510278,0
2024-02-29,4510280,0
2024-02-29,4510281,0
2024-02-29,4510282,0
2024-02-29,4510283,0
2024-02-29,4510286,0
2024-02-29,4510288,0
2024-02-29,4513873,0
2024-02-29,4513883,0
2024-02-29,4513884,0
2024-02-29,4513887,0
2024-02-29,4513888,0
2024-02-29,4513890,0
2024-02-29,4513892,0
2024-02-29,4517482,0
2024-02-29,4517483,0
2024-02-29,4517487,0
2024-02-29,4517488,0
2024-02-29,4517490,0
2024-02-29,4517491,0
2024-02-29,4517492,0
2024-02-29,4521066,0
2024-02-29,4521067,0
2024-02-29,4521084,0
2024-02-29,4521091,0
2024-02-29,4521093,0
2024-02-29,4524684,0
2024-02-29,4524689,0
2024-02-29,4524692,0
2024-02-29,4524693,0
2024-02-29,4528268,0
2024-02-29,4528278,0
2024-02-29,4528280,0
2024-02-29,4528284,0
2024-02-29,4528286,0
2024-02-29,4531883,0
2024-02-29,4531884,0
2024-02-29,4531885,0
2024-02-29,4531888,0
2024-02-29,4531890,0
2024-02-29,4535466,0
2024-02-29,4535468,0
2024-02-29,4535469,0
2024-02-29,4535470,0
2024-02-29,4535475,0
2024-02-29,4535482,0
2024-02-29,4535484,0
2024-02-29,4535485,0
2024-02-29,4535488,0
2024-02-29,4535492,0
2024-02-29,4535493,0
2024-02-29,4539067,0
2024-02-29,4539085,0
2024-02-29,4539093,0
2024-02-29,4542665,0
2024-02-29,4542670,0
2024-02-29,4542671,0
2024-02-29,4542681,0
2024-02-29,4542682,0
2024-02-29,4542684,0
2024-02-29,4546268,0
2024-02-29,4546280,0
2024-02-29,4546281,0
2024-02-29,4546286,0
2024-02-29,4549869,0
2024-02-29,4549880,0
2024-02-29,4549884,0
2024-02-29,4549885,0
2024-02-29,4549886,0
2024-02-29,4549887,0
2024-02-29,4549888,0
2024-02-29,4549889,0
2024-02-29,4549890,0
2024-02-29,4549891,0
2024-02-29,4553463,0
2024-02-29,4553470,0
2024-02-29,4553473,0
2024-02-29,4553484,0
2024-02-29,4553485,0
2024-02-29,4553486,0
2024-02-29,4553487,0
2024-02-29,4553488,0
2024-02-29,4553489,0
2024-02-29,4553490,0
2024-02-29,4553491,0
2024-02-29,4553492,0
2024-02-29,4553493,0
2024-02-29,4553494,0
2024-02-29,4557066,0
2024-02-29,4557084,0
2024-02-29,4557086,0
2024-02-29,4557087,0
2024-02-29,4557088,0
2024-02-29,4557089,0
2024-02-29,4557090,0
2024-02-29,4557091,0
2024-02-29,4557092,0
2024-02-29,4557093,0
2024-02-29,4560672,0
2024-02-29,4560673,0
2024-02-29,4560681,0
2024-02-29,4564274,0
2024-02-29,4567864,0
2024-02-29,4567871,0
2024-02-29,4567885,0
2024-02-29,4571463,0
2024-02-29,4571466,0
2024-02-29,4571467,0
2024-02-29,4571468,0
2024-02-29,4571471,0
2024-02-29,4571487,0
2024-02-29,4571493,0
2024-02-29,4575064,0
2024-02-29,4575068,0
2024-02-29,4575069,0
2024-02-29,4575075,0
2024-02-29,4575079,0
2024-02-29,4578670,0
2024-02-29,4578673,0
2024-02-29,4578681,0
2024-02-29,4578684,0
2024-02-29,4582274,0
2024-02-29,4582275,0
2024-02-29,4582277,0
2024-02-29,4582278,0
2024-02-29,4585869,0
2024-02-29,4589467,0
2024-02-29,4589490,0
2024-02-29,4589491,0
2024-02-29,4593070,0
2024-02-29,4593078,0
2024-02-29,4603872,0
2024-02-29,4607483,0
2024-02-29,4611068,0
2024-02-29,4611070,0
2024-02-29,4614668,0
2024-02-29,4614669,0
2024-02-29,4618275,0
2024-02-29,4618282,0
2024-02-29,4632683,0
2024-03-01,4488667,0
2024-03-01,4495870,0
2024-03-01,4495879,0
2024-03-01,4499472,0
2024-03-01,4499474,0
2024-03-01,4503082,0
2024-03-01,4506678,0
2024-03-01,4506679,0
2024-03-01,4506681,0
2024-03-01,4506682,0
2024-03-01,4506688,0
2024-03-01,4506689,0
2024-03-01,4510267,0
2024-03-01,4510277,0
2024-03-01,4510278,0
2024-03-01,4510280,0
2024-03-01,4510281,0
2024-03-01,4510282,0
2024-03-01,4510283,0
2024-03-01,4510286,0
2024-03-01,4510288,0
2024-03-01,4513873,0
2024-03-01,4513883,0
2024-03-01,4513884,0
2024-03-01,4513887,0
2024-03-01,4513888,0
2024-03-01,4513890,0
2024-03-01,4513892,0
2024-03-01,4517482,0
2024-03-01,4517483,0
2024-03-01,4517487,0
2024-03-01,4517488,0
2024-03-01,4517490,0
2024-03-01,4517491,0
2024-03-01,4517492,0
2024-03-01,4521066,0
2024-03-01,4521067,0
2024-03-01,4521084,0
2024-03-01,4521091,0
2024-03-01,4521093,0
2024-03-01,4524684,0
2024-03-01,4524689,0
2024-03-01,4524692,0
2024-03-01,4524693,0
2024-03-01,4528268,0
2024-03-01,4528278,0
2024-03-01,4528280,0
2024-03-01,4528284,0
2024-03-01,4528286,0
2024-03-01,4531883,0
2024-03-01,4531884,0
2024-03-01,4531885,0
2024-03-01,4531888,0
2024-03-01,4531890,0
2024-03-01,4535466,0
2024-03-01,4535468,0
2024-03-01,4535469,0
2024-03-01,4535470,0
2024-03-01,4535475,0
2024-03-01,4535482,0
2024-03-01,4535484,0
2024-03-01,4535485,0
2024-03-01,4535488,0
2024-03-01,4535492,0
2024-03-01,4535493,0
2024-03-01,4539067,0
2024-03-01,4539085,0
2024-03-01,4539093,0
2024-03-01,4542665,0
2024-03-01,4542670,0
2024-03-01,4542671,0
2024-03-01,4542681,0
2024-03-01,4542682,0
2024-03-01,4542684,0
2024-03-01,4546268,0
2024-03-01,4546280,0
2024-03-01,4546281,0
2024-03-01,4546286,0
2024-03-01,4549869,0
2024-03-01,4549880,0
2024-03-01,4549884,0
2024-03-01,4549885,0
2024-03-01,4549886,0
2024-03-01,4549887,0
2024-03-01,4549888,0
2024-03-01,4549889,0
2024-03-01,4549890,0
2024-03-01,4549891,0
2024-03-01,4553463,0
2024-03-01,4553470,0
2024-03-01,4553473,0
2024-03-01,4553484,0
2024-03-01,4553485,0
2024-03-01,4553486,0
2024-03-01,4553487,0
2024-03-01,4553488,0
2024-03-01,4553489,0
2024-03-01,4553490,0
2024-03-01,4553491,0
2024-03-01,4553492,0
2024-03-01,4553493,0
2024-03-01,4553494,0
2024-03-01,4557066,0
2024-03-01,4557084,0
2024-03-01,4557086,0
2024-03-01,4557087,0
2024-03-01,4557088,0
2024-03-01,4557089,0
2024-03-01,4557090,0
2024-03-01,4557091,0
2024-03-01,4557092,0
2024-03-01,4557093,0
2024-03-01,4560672,0
2024-03-01,4560673,0
2024-03-01,4560681,0
2024-03-01,4564274,0
2024-03-01,4567864,0
2024-03-01,4567871,0
2024-03-01,4567885,0
2024-03-01,4571463,0
2024-03-01,4571466,0
2024-03-01,4571467,0
2024-03-01,4571468,0
2024-03-01,4571471,0
2024-03-01,4571487,0
2024-03-01,4571493,0
2024-03-01,4575064,0
2024-03-01,4575068,0
2024-03-01,4575069,0
2024-03-01,4575075,0
2024-03-01,4575079,0
2024-03-01,4578670,0
2024-03-01,4578673,0
2024-03-01,4578681,0
2024-03-01,4578684,0
2024-03-01,4582274,0
2024-03-01,4582275,0
2024-03-01,4582277,0
2024-03-01,4582278,0
2024-03-01,4585869,0
2024-03-01,4589467,0
2024-03-01,4589490,0
2024-03-01,4589491,0
2024-03-01,4593070,0
2024-03-01,4593078,0
2024-03-01,4603872,0
2024-03-01,4607483,0
2024-03-01,4611068,0
2024-03-01,4611070,0
2024-03-01,4614668,0
2024-03-01,4614669,0
2024-03-01,4618275,0
2024-03-01,4618282,0
2024-03-01,4632683,0
2024-03-02,4488667,0
2024-03-02,4495870,0
2024-03-02,4495879,0
2024-03-02,4499472,0
2024-03-02,4499474,0
2024-03-02,4503082,0
2024-03-02,4506678,0
2024-03-02,4506679,0
2024-03-02,4506681,0
2024-03-02,4506682,0
2024-03-02,4506688,0
2024-03-02,4506689,0
2024-03-02,4510267,0
2024-03-02,4510277,0
2024-03-02,4510278,0
2024-03-02,4510280,0
2024-03-02,4510281,0
2024-03-02,4510282,0
2024-03-02,4510283,0
2024-03-02,4510286,0
2024-03-02,4510288,0
2024-03-02,4513873,0
2024-03-02,4513883,0
2024-03-02,4513884,0
2024-03-02,4513887,0
2024-03-02,4513888,0
2024-03-02,4513890,0
2024-03-02,4513892,0
2024-03-02,4517482,0
2024-03-02,4517483,0
2024-03-02,4517487,0
2024-03-02,4517488,0
2024-03-02,4517490,0
2024-03-02,4517491,0
2024-03-02,4517492,0
2024-03-02,4521066,0
2024-03-02,4521067,0
2024-03-02,4521084,0
2024-03-02,4521091,0
2024-03-02,4521093,0
2024-03-02,4524684,0
2024-03-02,4524689,0
2024-03-02,4524692,0
2024-03-02,4524693,0
2024-03-02,4528268,0
2024-03-02,4528278,0
2024-03-02,4528280,0
2024-03-02,4528284,0
2024-03-02,4528286,0
2024-03-02,4531883,0
2024-03-02,4531884,0
2024-03-02,4531885,0
2024-03-02,4531888,0
2024-03-02,4531890,0
2024-03-02,4535466,0
2024-03-02,4535468,0
2024-03-02,4535469,0
2024-03-02,4535470,0
2024-03-02,4535475,0
2024-03-02,4535482,0
2024-03-02,4535484,0
2024-03-02,4535485,0
2024-03-02,4535488,0
2024-03-02,4535492,0
2024-03-02,4535493,0
2024-03-02,4539067,0
2024-03-02,4539085,0
2024-03-02,4539093,0
2024-03-02,4542665,0
2024-03-02,4542670,0
2024-03-02,4542671,0
2024-03-02,4542681,0
2024-03-02,4542682,0
2024-03-02,4542684,0
2024-03-02,4546268,0
2024-03-02,4546280,0
2024-03-02,4546281,0
2024-03-02,4546286,0
2024-03-02,4549869,0
2024-03-02,4549880,0
2024-03-02,4549884,0
2024-03-02,4549885,0
2024-03-02,4549886,0
2024-03-02,4549887,0
2024-03-02,4549888,0
2024-03-02,4549889,0
2024-03-02,4549890,0
2024-03-02,4549891,0
2024-03-02,4553463,0
2024-03-02,4553470,0
2024-03-02,4553473,0
2024-03-02,4553484,0
2024-03-02,4553485,0
2024-03-02,4553486,0
2024-03-02,4553487,0
2024-03-02,4553488,0
2024-03-02,4553489,0
2024-03-02,4553490,0
2024-03-02,4553491,0
2024-03-02,4553492,0
2024-03-02,4553493,0
2024-03-02,4553494,0
2024-03-02,4557066,0
2024-03-02,4557084,0
2024-03-02,4557086,0
2024-03-02,4557087,0
2024-03-02,4557088,0
2024-03-02,4557089,0
2024-03-02,4557090,0
2024-03-02,4557091,0
2024-03-02,4557092,0
2024-03-02,4557093,0
2024-03-02,4560672,0
2024-03-02,4560673,0
2024-03-02,4560681,0
2024-03-02,4564274,0
2024-03-02,4567864,0
2024-03-02,4567871,0
2024-03-02,4567885,0
2024-03-02,4571463,0
2024-03-02,4571466,0
2024-03-02,4571467,0
2024-03-02,4571468,0
2024-03-02,4571471,0
2024-03-02,4571487,0
2024-03-02,4571493,0
2024-03-02,4575064,0
2024-03-02,4575068,0
2024-03-02,4575069,0
2024-03-02,4575075,0
2024-03-02,4575079,0
2024-03-02,4578670,0
2024-03-02,4578673,0
2024-03-02,4578681,0
2024-03-02,4578684,0
2024-03-02,4582274,0
2024-03-02,4582275,0
2024-03-02,4582277,0
2024-03-02,4582278,0
2024-03-02,4585869,0
2024-03-02,4589467,0
2024-03-02,4589490,0
2024-03-02,4589491,0
2024-03-02,4593070,0
2024-03-02,4593078,0
2024-03-02,4603872,0
2024-03-02,4607483,0
2024-03-02,4611068,0
2024-03-02,4611070,0
2024-03-02,4614668,0
2024-03-02,4614669,0
2024-03-02,4618275,0
2024-03-02,4618282,0
2024-03-02,4632683,0
2024-03-03,4488667,0
2024-03-03,4495870,0
2024-03-03,4495879,0
2024-03-03,4499472,0
2024-03-03,4499474,0
2024-03-03,4503082,0
2024-03-03,4506678,0
2024-03-03,4506679,0
2024-03-03,4506681,0
2024-03-03,4506682,0
2024-03-03,4506688,0
2024-03-03,4506689,0
2024-03-03,4510267,0
2024-03-03,4510277,0
2024-03-03,4510278,0
2024-03-03,4510280,0
2024-03-03,4510281,0
2024-03-03,4510282,0
2024-03-03,4510283,0
2024-03-03,4510286,0
2024-03-03,4510288,0
2024-03-03,4513873,0
2024-03-03,4513883,0
2024-03-03,4513884,0
2024-03-03,4513887,0
2024-03-03,4513888,0
2024-03-03,4513890,0
2024-03-03,4513892,0
2024-03-03,4517482,0
2024-03-03,4517483,0
2024-03-03,4517487,0
2024-03-03,4517488,0
2024-03-03,4517490,0
2024-03-03,4517491,0
2024-03-03,4517492,0
2024-03-03,4521066,0
2024-03-03,4521067,0
2024-03-03,4521084,0
2024-03-03,4521091,0
2024-03-03,4521093,0
2024-03-03,4524684,0
2024-03-03,4524689,0
2024-03-03,4524692,0
2024-03-03,4524693,0
2024-03-03,4528268,0
2024-03-03,4528278,0
2024-03-03,4528280,0
2024-03-03,4528284,0
2024-03-03,4528286,0
2024-03-03,4531883,0
2024-03-03,4531884,0
2024-03-03,4531885,0
2024-03-03,4531888,0
2024-03-03,4531890,0
2024-03-03,4535466,0
2024-03-03,4535468,0
2024-03-03,4535469,0
2024-03-03,4535470,0
2024-03-03,4535475,0
2024-03-03,4535482,0
2024-03-03,4535484,0
2024-03-03,4535485,0
2024-03-03,4535488,0
2024-03-03,4535492,0
2024-03-03,4535493,0
2024-03-03,4539067,0
2024-03-03,4539085,0
2024-03-03,4539093,0
2024-03-03,4542665,0
2024-03-03,4542670,0
2024-03-03,4542671,0
2024-03-03,4542681,0
2024-03-03,4542682,0
2024-03-03,4542684,0
2024-03-03,4546268,0
2024-03-03,4546280,0
2024-03-03,4546281,0
2024-03-03,4546286,0
2024-03-03,4549869,0
2024-03-03,4549880,0
2024-03-03,4549884,0
2024-03-03,4549885,0
2024-03-03,4549886,0
2024-03-03,4549887,0
2024-03-03,4549888,0
2024-03-03,4549889,0
2024-03-03,4549890,0
2024-03-03,4549891,0
2024-03-03,4553463,0
2024-03-03,4553470,0
2024-03-03,4553473,0
2024-03-03,4553484,0
2024-03-03,4553485,0
2024-03-03,4553486,0
2024-03-03,4553487,0
2024-03-03,4553488,0
2024-03-03,4553489,0
2024-03-03,4553490,0
2024-03-03,4553491,0
2024-03-03,4553492,0
2024-03-03,4553493,0
2024-03-03,4553494,0
2024-03-03,4557066,0
2024-03-03,4557084,0
2024-03-03,4557086,0
2024-03-03,4557087,0
2024-03-03,4557088,0
2024-03-03,4557089,0
2024-03-03,4557090,0
2024-03-03,4557091,0
2024-03-03,4557092,0
2024-03-03,4557093,0
2024-03-03,4560672,0
2024-03-03,4560673,0
2024-03-03,4560681,0
2024-03-03,4564274,0
2024-03-03,4567864,0
2024-03-03,4567871,0
2024-03-03,4567885,0
2024-03-03,4571463,0
2024-03-03,4571466,0
2024-03-03,4571467,0
2024-03-03,4571468,0
2024-03-03,4571471,0
2024-03-03,4571487,0
2024-03-03,4571493,0
2024-03-03,4575064,0
2024-03-03,4575068,0
2024-03-03,4575069,0
2024-03-03,4575075,0
2024-03-03,4575079,0
2024-03-03,4578670,0
2024-03-03,4578673,0
2024-03-03,4578681,0
2024-03-03,4578684,0
2024-03-03,4582274,0
2024-03-03,4582275,0
2024-03-03,4582277,0
2024-03-03,4582278,0
2024-03-03,4585869,0
2024-03-03,4589467,0
2024-03-03,4589490,0
2024-03-03,4589491,0
2024-03-03,4593070,0
2024-03-03,4593078,0
2024-03-03,4603872,0
2024-03-03,4607483,0
2024-03-03,4611068,0
2024-03-03,4611070,0
2024-03-03,4614668,0
2024-03-03,4614669,0
2024-03-03,4618275,0
2024-03-03,4618282,0
2024-03-03,4632683,0
2024-03-04,4488667,0
2024-03-04,4495870,0
2024-03-04,4495879,0
2024-03-04,4499472,0
2024-03-04,4499474,0
2024-03-04,4503082,0
2024-03-04,4506678,0
2024-03-04,4506679,0
2024-03-04,4506681,0
2024-03-04,4506682,0
2024-03-04,4506688,0
2024-03-04,4506689,0
2024-03-04,4510267,0
2024-03-04,4510277,0
2024-03-04,4510278,0
2024-03-04,4510280,0
2024-03-04,4510281,0
2024-03-04,4510282,0
2024-03-04,4510283,0
2024-03-04,4510286,0
2024-03-04,4510288,0
2024-03-04,4513873,0
2024-03-04,4513883,0
2024-03-04,4513884,0
2024-03-04,4513887,0
2024-03-04,4513888,0
2024-03-04,4513890,0
2024-03-04,4513892,0
2024-03-04,4517482,0
2024-03-04,4517483,0
2024-03-04,4517487,0
2024-03-04,4517488,0
2024-03-04,4517490,0
2024-03-04,4517491,0
2024-03-04,4517492,0
2024-03-04,4521066,0
2024-03-04,4521067,0
2024-03-04,4521084,0
2024-03-04,4521091,0
2024-03-04,4521093,0
2024-03-04,4524684,0
2024-03-04,4524689,0
2024-03-04,4524692,0
2024-03-04,4524693,0
2024-03-04,4528268,0
2024-03-04,4528278,0
2024-03-04,4528280,0
2024-03-04,4528284,0
2024-03-04,4528286,0
2024-03-04,4531883,0
2024-03-04,4531884,0
2024-03-04,4531885,0
2024-03-04,4531888,0
2024-03-04,4531890,0
2024-03-04,4535466,0
2024-03-04,4535468,0
2024-03-04,4535469,0
2024-03-04,4535470,0
2024-03-04,4535475,0
2024-03-04,4535482,0
2024-03-04,4535484,0
2024-03-04,4535485,0
2024-03-04,4535488,0
2024-03-04,4535492,0
2024-03-04,4535493,0
2024-03-04,4539067,0
2024-03-04,4539085,0
2024-03-04,4539093,0
2024-03-04,4542665,0
2024-03-04,4542670,0
2024-03-04,4542671,0
2024-03-04,4542681,0
2024-03-04,4542682,0
2024-03-04,4542684,0
2024-03-04,4546268,0
2024-03-04,4546280,0
2024-03-04,4546281,0
2024-03-04,4546286,0
2024-03-04,4549869,0
2024-03-04,4549880,0
2024-03-04,4549884,0
2024-03-04,4549885,0
2024-03-04,4549886,0
2024-03-04,4549887,0
2024-03-04,4549888,0
2024-03-04,4549889,0
2024-03-04,4549890,0
2024-03-04,4549891,0
2024-03-04,4553463,0
2024-03-04,4553470,0
2024-03-04,4553473,0
2024-03-04,4553484,0
2024-03-04,4553485,0
2024-03-04,4553486,0
2024-03-04,4553487,0
2024-03-04,4553488,0
2024-03-04,4553489,0
2024-03-04,4553490,0
2024-03-04,4553491,0
2024-03-04,4553492,0
2024-03-04,4553493,0
2024-03-04,4553494,0
2024-03-04,4557066,0
2024-03-04,4557084,0
2024-03-04,4557086,0
2024-03-04,4557087,0
2024-03-04,4557088,0
2024-03-04,4557089,0
2024-03-04,4557090,0
2024-03-04,4557091,0
2024-03-04,4557092,0
2024-03-04,4557093,0
2024-03-04,4560672,0
2024-03-04,4560673,0
2024-03-04,4560681,0
2024-03-04,4564274,0
2024-03-04,4567864,0
2024-03-04,4567871,0
2024-03-04,4567885,0
2024-03-04,4571463,0
2024-03-04,4571466,0
2024-03-04,4571467,0
2024-03-04,4571468,0
2024-03-04,4571471,0
2024-03-04,4571487,0
2024-03-04,4571493,0
2024-03-04,4575064,0
2024-03-04,4575068,0
2024-03-04,4575069,0
2024-03-04,4575075,0
2024-03-04,4575079,0
2024-03-04,4578670,0
2024-03-04,4578673,0
2024-03-04,4578681,0
2024-03-04,4578684,0
2024-03-04,4582274,0
2024-03-04,4582275,0
2024-03-04,4582277,0
2024-03-04,4582278,0
2024-03-04,4585869,0
2024-03-04,4589467,0
2024-03-04,4589490,0
2024-03-04,4589491,0
2024-03-04,4593070,0
2024-03-04,4593078,0
2024-03-04,4603872,0
2024-03-04,4607483,0
2024-03-04,4611068,0
2024-03-04,4611070,0
2024-03-04,4614668,0
2024-03-04,4614669,0
2024-03-04,4618275,0
2024-03-04,4618282,0
2024-03-04,4632683,0
2024-03-05,4488667,0
2024-03-05,4495870,0
2024-03-05,4495879,0
2024-03-05,4499472,0
2024-03-05,4499474,0
2024-03-05,4503082,0
2024-03-05,4506678,0
2024-03-05,4506679,0
2024-03-05,4506681,0
2024-03-05,4506682,0
2024-03-05,4506688,0
2024-03-05,4506689,0
2024-03-05,4510267,0
2024-03-05,4510277,0
2024-03-05,4510278,0
2024-03-05,4510280,0
2024-03-05,4510281,0
2024-03-05,4510282,0
2024-03-05,4510283,0
2024-03-05,4510286,0
2024-03-05,4510288,0
2024-03-05,4513873,0
2024-03-05,4513883,0
2024-03-05,4513884,0
2024-03-05,4513887,0
2024-03-05,4513888,0
2024-03-05,4513890,0
2024-03-05,4513892,0
2024-03-05,4517482,0
2024-03-05,4517483,0
2024-03-05,4517487,0
2024-03-05,4517488,0
2024-03-05,4517490,0
2024-03-05,4517491,0
2024-03-05,4517492,0
2024-03-05,4521066,0
2024-03-05,4521067,0
2024-03-05,4521084,0
2024-03-05,4521091,0
2024-03-05,4521093,0
2024-03-05,4524684,0
2024-03-05,4524689,0
2024-03-05,4524692,0
2024-03-05,4524693,0
2024-03-05,4528268,0
2024-03-05,4528278,0
2024-03-05,4528280,0
2024-03-05,4528284,0
2024-03-05,4528286,0
2024-03-05,4531883,0
2024-03-05,4531884,0
2024-03-05,4531885,0
2024-03-05,4531888,0
2024-03-05,4531890,0
2024-03-05,4535466,0
2024-03-05,4535468,0
2024-03-05,4535469,0
2024-03-05,4535470,0
2024-03-05,4535475,0
2024-03-05,4535482,0
2024-03-05,4535484,0
2024-03-05,4535485,0
2024-03-05,4535488,0
2024-03-05,4535492,0
2024-03-05,4535493,0
2024-03-05,4539067,0
2024-03-05,4539085,0
2024-03-05,4539093,0
2024-03-05,4542665,0
2024-03-05,4542670,0
2024-03-05,4542671,0
2024-03-05,4542681,0
2024-03-05,4542682,0
2024-03-05,4542684,0
