acq_date,grid_id,t2m,td2m,10u,10v,tp,af_flag,wind10m
2024-03-23,4557092,283.30698,279.91135,-0.51972514,-0.87124497,0.0041705547,0,1.014486086103856
2024-03-23,4557093,283.41083,280.27048,-0.62291527,-1.1112759,0.0038877309,0,1.2739535154470838
2024-03-23,4560672,284.69736,279.00354,-0.67231303,-0.7003669,0.0026313115,0,0.9708339739231373
2024-03-23,4560673,284.258,278.80392,-0.68106145,-0.6204922,0.0032209635,0,0.9213334189841061
2024-03-23,4560681,283.58377,277.93137,-0.111359276,-0.32831693,0.006292763,0,0.3466884694879094
2024-03-23,4564274,283.70193,278.65417,-0.5318101,-0.56045395,0.0046861647,0,0.7726128477656921
2024-03-23,4567864,281.89178,279.19388,-1.1932278,-1.8493944,0.0012445424,0,2.200920768552153
2024-03-23,4567871,283.00638,278.7949,-0.41861024,-0.7331224,0.005153532,0,0.8442173810190227
2024-03-23,4567885,282.9865,277.54935,-0.08307966,-0.23774076,0.0077608256,0,0.2518390336526354
2024-03-23,4571463,281.2824,279.01852,-1.2359117,-2.080616,0.0010423522,0,2.4200084028062565
2024-03-23,4571466,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4571467,282.65927,279.67923,-0.5582587,-1.1515795,0.0033664585,0,1.2797609624246007
2024-03-23,4571468,282.97397,279.5139,-0.42324892,-0.9808845,0.004932887,0,1.0683042874674877
2024-03-23,4571471,282.73227,278.7668,-0.28624535,-0.74817777,0.007544973,0,0.8010657750264927
2024-03-23,4571487,282.37347,277.0847,-0.114370346,-0.31808338,0.008072036,0,0.3380201364954226
2024-03-23,4571493,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4575064,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4575068,282.68173,279.1885,-0.30602074,-0.98479074,0.0046776375,0,1.0312426944710422
2024-03-23,4575069,282.89594,279.1436,-0.26919618,-0.83319974,0.0051065916,0,0.8756074406163187
2024-03-23,4575075,282.63504,277.99728,-0.19566917,-0.5711148,0.010328877,0,0.6037040159445098
2024-03-23,4575079,282.75644,277.30228,-0.090444565,-0.26748523,0.009065258,0,0.28236247556322375
2024-03-23,4578670,282.28265,278.49734,-0.12022972,-0.78583646,0.00745055,0,0.7949805830563473
2024-03-23,4578673,282.46014,277.94894,-0.05736351,-0.7151374,0.014228319,0,0.7174343685371367
2024-03-23,4578681,281.81195,276.72302,0.012582779,-0.24937813,0.008222657,0,0.24969537050105622
2024-03-23,4578684,282.29642,276.80017,0.06950823,-0.19184232,0.0077364733,0,0.20404624422104736
2024-03-23,4582274,282.6889,277.91013,-0.044993717,-0.68754953,0.013653913,0,0.6890201671741524
2024-03-23,4582275,282.82846,278.01755,-0.102041245,-0.6489143,0.012265879,0,0.6568882587058776
2024-03-23,4582277,282.70047,277.61804,-0.09703636,-0.48005033,0.010543096,0,0.48975950679405755
2024-03-23,4582278,282.0919,276.93298,-0.080109276,-0.37458158,0.009959686,0,0.3830520280282309
2024-03-23,4585869,282.38797,278.2091,-0.091583885,-0.90039945,0.005024723,0,0.9050451798402087
2024-03-23,4589467,282.24213,278.82312,-0.023590723,-1.2119433,0.0037948315,0,1.2121728773679736
2024-03-23,4589490,281.5308,279.74344,-0.6389065,-0.42090726,0.0014456168,0,0.7650911300380875
2024-03-23,4589491,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4593070,282.52615,278.13748,-0.016795477,-0.8751512,0.008309531,0,0.8753123504835846
2024-03-23,4593078,281.64877,276.88034,-0.15025902,-0.3605028,0.010267275,0,0.39056374882879286
2024-03-23,4603872,281.66278,276.51038,0.121266045,-0.724313,0.01527335,0,0.7343941555043464
2024-03-23,4607483,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4611068,282.11053,277.10388,0.12614886,-1.1737353,0.010619032,0,1.1804948493514869
2024-03-23,4611070,281.97488,276.92395,0.10063616,-0.9103685,0.013546067,0,0.915913992955559
2024-03-23,4614668,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4614669,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4618275,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4618282,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-23,4632683,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4488667,283.70358,279.9069,-4.168637,0.13959932,0.0675492,0,4.170973796119255
2024-03-24,4495870,283.34256,279.96997,-2.477943,0.17825492,0.05759962,0,2.4843462576205444
2024-03-24,4495879,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4499472,283.09012,279.9279,-1.6320974,0.18720675,0.04028841,0,1.6427989196284256
2024-03-24,4499474,282.95706,279.98843,-1.9105805,-0.66228056,0.041734047,0,2.0221111213615743
2024-03-24,4503082,283.55295,280.19888,-1.6276622,-2.3368819,0.014391232,0,2.8478590646056294
2024-03-24,4506678,282.29846,279.43448,-1.1489228,-1.4738446,0.030808501,0,1.8687539980717098
2024-03-24,4506679,282.613,279.5529,-0.92036647,-1.7695397,0.02765514,0,1.994578950299123
2024-03-24,4506681,283.304,279.65933,-1.0048188,-1.8700036,0.015022725,0,2.1228693518081605
2024-03-24,4506682,283.46008,279.81396,-1.119809,-1.9430016,0.012529854,0,2.242593903069292
2024-03-24,4506688,283.5095,280.24155,-3.3005745,-3.621916,0.025089819,0,4.900210969040645
2024-03-24,4506689,283.64163,280.4816,-3.8546722,-4.16635,0.01882755,0,5.675999479558895
2024-03-24,4510267,285.63943,281.4454,-1.3945893,0.0919919,0.00932692,0,1.397620057576486
2024-03-24,4510277,281.49435,279.01236,-1.2004161,-0.84229356,0.033119127,0,1.46644374401362
2024-03-24,4510278,281.95007,279.1202,-0.95161647,-1.1566653,0.030207217,0,1.497814582049244
2024-03-24,4510280,282.6465,279.28516,-0.75538844,-1.5116051,0.020868093,0,1.6898407243381381
2024-03-24,4510281,283.00168,279.3395,-0.8077362,-1.5522952,0.014432088,0,1.7498737545130163
2024-03-24,4510282,283.3997,279.41617,-0.82846785,-1.6538577,0.009461239,0,1.8497578950589488
2024-03-24,4510283,283.40897,279.47885,-0.9675873,-1.6838056,0.009543706,0,1.9420160868830747
2024-03-24,4510286,283.21375,279.56412,-1.6335216,-1.8659345,0.012357723,0,2.4799403976621717
2024-03-24,4510288,283.20316,279.8497,-2.5682547,-2.9287603,0.010399412,0,3.8953265715377676
2024-03-24,4513873,283.62732,279.32022,-1.7550629,-0.0007001559,0.0153784305,0,1.7550630396583178
2024-03-24,4513883,283.35446,279.22046,-0.9867727,-1.5983157,0.0050566047,0,1.8783858598093683
2024-03-24,4513884,283.12512,279.30136,-1.0691701,-1.5072919,0.005117491,0,1.8479863566973702
2024-03-24,4513887,283.0024,279.4882,-2.0199962,-2.221973,0.0059399307,0,3.0029233524589736
2024-03-24,4513888,282.7589,279.5917,-2.21952,-2.429289,0.0061933696,0,3.290549205819752
2024-03-24,4513890,282.83948,279.88486,-2.6233897,-3.2539961,0.008170553,0,4.179792355713535
2024-03-24,4513892,283.67233,280.48032,-3.7976449,-5.1603684,0.01527033,0,6.40714513728342
2024-03-24,4517482,283.31613,278.89658,-1.0948863,-1.5782962,0.0029490143,0,1.920883886356
2024-03-24,4517483,283.36063,278.9608,-1.1188935,-1.5995364,0.002086535,0,1.9520346716355246
2024-03-24,4517487,282.53568,279.16348,-1.673642,-1.7038251,0.0027967542,0,2.388325253300733
2024-03-24,4517488,282.13327,279.28174,-1.7011689,-1.7030114,0.00385876,0,2.407119327091445
2024-03-24,4517490,282.24265,279.53476,-2.0413382,-2.4686363,0.0055992454,0,3.203314974905985
2024-03-24,4517491,282.7113,279.75513,-2.3546317,-3.2347906,0.0062737167,0,4.001019953523508
2024-03-24,4517492,283.1365,280.0337,-2.8287117,-4.0844812,0.00849998,0,4.968359543639161
2024-03-24,4521066,286.18933,282.0913,-0.8544485,-0.26644722,0.0003041029,0,0.8950286923881147
2024-03-24,4521067,286.4185,281.87247,-1.0251842,-0.056160767,0.00028596818,0,1.0267213232808932
2024-03-24,4521084,282.97302,278.73422,-1.3081635,-1.3519372,0.0006162524,0,1.8812298996869283
2024-03-24,4521091,282.44485,279.53647,-2.2701793,-2.8738286,0.0045550317,0,3.6623223337557893
2024-03-24,4521093,283.30823,280.07666,-3.010739,-4.3805423,0.0070398003,0,5.3154209775153545
2024-03-24,4524684,282.84793,278.6373,-1.5042695,-1.1573977,0.00073961914,0,1.897997935877576
2024-03-24,4524689,281.7284,279.0612,-2.052182,-1.509652,0.0017781556,0,2.547645996253797
2024-03-24,4524692,282.74612,279.6027,-2.4650443,-3.2501307,0.003672853,0,4.0791902343535025
2024-03-24,4524693,283.172,279.85742,-2.9033577,-4.0816736,0.00553827,0,5.008946527073956
2024-03-24,4528268,286.5632,281.38052,-0.89806825,-0.11390003,0.00010126829,0,0.9052622816024445
2024-03-24,4528278,281.65115,277.306,-1.5777558,-0.03760608,0.0010098219,0,1.578203910046673
2024-03-24,4528280,281.97263,277.7496,-1.4514333,-0.43787464,0.001352638,0,1.5160451262096453
2024-03-24,4528284,282.91672,278.4712,-1.8241954,-1.0880618,0.00078874826,0,2.124045041424593
2024-03-24,4528286,282.69006,278.5851,-2.310849,-1.3102298,0.00034514067,0,2.6564497415929105
2024-03-24,4531883,283.05734,278.2238,-1.6990937,-0.77613145,0.0008932352,0,1.8679666563027275
2024-03-24,4531884,282.93112,278.21338,-1.9355031,-0.89580107,0.0007123947,0,2.1327521672999783
2024-03-24,4531885,282.84177,278.229,-2.2239757,-1.0226321,0.00046429038,0,2.447824406721385
2024-03-24,4531888,282.05115,278.52036,-2.457008,-1.2120038,0.00016318262,0,2.7396790912948985
2024-03-24,4531890,281.88806,278.95517,-2.5287242,-1.9051191,0.0002732724,0,3.1660582535465847
2024-03-24,4535466,285.83157,281.01474,-1.4053315,-0.71411973,5.5253506e-05,0,1.5763640485838044
2024-03-24,4535468,286.2817,280.47647,-1.7297944,-0.4088626,3.540516e-05,0,1.7774580985075628
2024-03-24,4535469,286.48074,280.2521,-1.8175019,-0.3503909,3.5315752e-05,0,1.850969189183445
2024-03-24,4535470,286.41043,279.98477,-1.9139985,-0.24484079,3.3825636e-05,0,1.9295951053135667
2024-03-24,4535475,283.52518,277.7924,-2.42234,0.35098442,5.8561563e-05,0,2.4476358264012106
2024-03-24,4535482,283.13626,278.0726,-1.8645396,-0.40459013,0.00050500035,0,1.9079311028602624
2024-03-24,4535484,282.88382,278.05484,-2.022824,-0.63314646,0.00044435263,0,2.1195969840482722
2024-03-24,4535485,282.70724,278.0585,-2.212094,-0.74593943,0.00032764673,0,2.33447756426673
2024-03-24,4535488,281.95334,278.25137,-2.4742198,-1.1119876,0.0002850145,0,2.7126149821280943
2024-03-24,4535492,282.34103,279.14307,-2.6391978,-2.9337244,0.00079639256,0,3.9461505144482514
2024-03-24,4535493,282.8179,279.40567,-3.0946624,-3.7810552,0.0027058125,0,4.8860325209131386
2024-03-24,4539067,286.13547,280.24503,-2.0862396,-0.7164798,1.3291836e-05,0,2.2058420098493454
2024-03-24,4539085,282.7097,277.8959,-2.292803,-0.48487172,7.516146e-05,0,2.3435115066209424
2024-03-24,4539093,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4542665,285.6382,280.38345,-2.0016448,-0.46603218,1.41859055e-05,0,2.0551807458621716
2024-03-24,4542670,286.1991,278.54175,-2.5947845,-0.3446536,1.0222196e-05,0,2.617573820436247
2024-03-24,4542671,285.67566,278.24,-2.702247,-0.22795439,8.940696e-06,0,2.7118447693275645
2024-03-24,4542681,283.13464,277.56885,-2.420631,0.030590534,2.3126602e-05,0,2.420824285017689
2024-03-24,4542682,283.3319,277.61963,-2.2826712,-0.118375935,1.9580126e-05,0,2.2857385391370912
2024-03-24,4542684,283.05505,277.7247,-2.411618,-0.33859077,1.8149614e-05,0,2.4352710500995967
2024-03-24,4546268,286.14334,279.27994,-2.615272,-0.2678307,8.881091e-06,0,2.6289505354506937
2024-03-24,4546280,283.14294,277.39273,-2.7816334,0.26366344,2.0742416e-05,0,2.794101426503375
2024-03-24,4546281,283.2621,277.47812,-2.6500418,0.058015663,2.4676323e-05,0,2.6506767737505394
2024-03-24,4546286,282.63782,277.54556,-2.8184173,-0.6066165,3.9711595e-05,0,2.8829602243200547
2024-03-24,4549869,285.8748,278.36475,-2.8686492,0.04092582,8.523463e-06,0,2.868941120937011
2024-03-24,4549880,283.31613,277.23715,-2.938799,0.35692516,1.3589858e-05,0,2.960394421735392
2024-03-24,4549884,283.21188,277.34946,-2.8262908,-0.35759306,1.9311905e-05,0,2.848822999542935
2024-03-24,4549885,283.0238,277.4025,-2.9383717,-0.48955107,1.2397764e-05,0,2.978873696130642
2024-03-24,4549886,282.69446,277.3715,-2.9907398,-0.6205732,4.6268106e-05,0,3.0544452275106
2024-03-24,4549887,282.18185,277.45093,-2.9535491,-0.7504967,0.00015670061,0,3.047408338707122
2024-03-24,4549888,281.65295,277.50732,-2.909034,-0.8802574,0.00024349988,0,3.039297929359799
2024-03-24,4549889,281.25208,277.5826,-2.8752205,-1.1046227,0.00032044947,0,3.0801110747788853
2024-03-24,4549890,281.18372,277.83115,-2.7971566,-1.5470868,0.00030486286,0,3.1964922355071974
2024-03-24,4549891,281.24655,278.09628,-2.7044036,-2.0757735,0.00023622811,0,3.4091985062467707
2024-03-24,4553463,285.61258,280.38492,-1.8556285,0.51032686,1.1116265e-05,0,1.9245234823326292
2024-03-24,4553470,285.46707,277.8256,-2.9005501,0.42536592,8.523463e-06,0,2.9315741587937794
2024-03-24,4553473,285.13107,277.77597,-3.2538216,0.74051076,8.523463e-06,0,3.337021305041719
2024-03-24,4553484,283.18192,277.14127,-2.7495086,-0.31376982,2.6524065e-05,0,2.7673541590148507
2024-03-24,4553485,283.01355,277.13297,-2.8651905,-0.4610273,1.9669533e-05,0,2.9020445848807253
2024-03-24,4553486,282.70154,277.1486,-2.9210784,-0.59200877,5.5238605e-05,0,2.98046529969793
2024-03-24,4553487,282.2053,277.1963,-2.8803475,-0.72160673,0.00015486777,0,2.9693632303134527
2024-03-24,4553488,281.6877,277.2789,-2.8646412,-0.8767174,0.00025822222,0,2.995797490519043
2024-03-24,4553489,281.2572,277.3788,-2.8296478,-1.1088952,0.0003453046,0,3.039170155918862
2024-03-24,4553490,281.0823,277.6429,-2.7147186,-1.5107099,0.00032539666,0,3.1067573898107925
2024-03-24,4553491,281.04514,277.95883,-2.5820282,-1.995329,0.00023949146,0,3.2631591202140666
2024-03-24,4553492,281.14474,278.23135,-2.5193248,-2.5465171,0.00022059679,0,3.5821427649505333
2024-03-24,4553493,281.53162,278.54868,-2.8040535,-3.355396,0.00063048303,0,4.372802116226877
2024-03-24,4553494,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4557066,286.4496,278.51895,-2.5816417,0.64273244,8.523463e-06,0,2.660447115920037
2024-03-24,4557084,282.93307,276.9078,-2.609962,-0.14494658,3.5613775e-05,0,2.613983770511534
2024-03-24,4557086,282.66727,276.97754,-2.8006356,-0.5578291,6.863475e-05,0,2.8556493252488426
2024-03-24,4557087,282.19266,277.0009,-2.8058236,-0.71611357,0.00017632544,0,2.8957666894028433
2024-03-24,4557088,281.71375,277.09717,-2.8225472,-0.90027696,0.00031267107,0,2.9626459965602843
2024-03-24,4557089,281.20218,277.1642,-2.829668,-1.104582,0.0004376024,0,3.0376178800086095
2024-03-24,4557090,281.04968,277.5035,-2.6665008,-1.5242597,0.00037361681,0,3.071415658852564
2024-03-24,4557091,280.92435,277.80444,-2.4903738,-1.9607018,0.00028851628,0,3.169591963052923
2024-03-24,4557092,280.97562,278.0585,-2.4085052,-2.4866214,0.00028206408,0,3.461817916263795
2024-03-24,4557093,281.08817,278.19254,-2.439979,-2.849089,0.00047397614,0,3.751107256579316
2024-03-24,4560672,285.43948,277.6102,-2.8062916,1.1031003,8.523463e-06,0,3.015311396206145
2024-03-24,4560673,285.24783,277.365,-2.828122,1.139762,8.523463e-06,0,3.0491525812146563
2024-03-24,4560681,282.782,276.4642,-2.3549774,0.73404104,3.0785795e-05,0,2.4667255224112474
2024-03-24,4564274,285.07278,277.2505,-2.5762298,1.0848304,8.523463e-06,0,2.795320550343413
2024-03-24,4567864,285.40378,278.62192,-3.5324879,0.6236488,1.37090665e-05,0,3.5871170303445425
2024-03-24,4567871,285.37903,277.6211,-2.5274425,1.0448728,9.447335e-06,0,2.734908546731698
2024-03-24,4567885,281.8948,275.795,-2.1285777,-0.2287275,1.2129543e-05,0,2.1408314492723477
2024-03-24,4571463,285.17395,278.84644,-3.8094044,0.5307533,2.0861626e-05,0,3.846200846055787
2024-03-24,4571466,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4571467,285.959,278.4186,-3.109087,1.1060706,1.6838312e-05,0,3.2999718401455125
2024-03-24,4571468,285.85916,278.22348,-2.8741424,1.1076169,1.79708e-05,0,3.0801801461348606
2024-03-24,4571471,285.4911,277.86362,-2.3330455,0.96776503,1.0460614e-05,0,2.5258009538285378
2024-03-24,4571487,280.65988,275.5236,-2.172645,-0.81279325,0.0001219213,0,2.3197023867881335
2024-03-24,4571493,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4575064,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4575068,285.65256,278.1062,-2.849179,1.1440345,2.1606684e-05,0,3.07028270868193
2024-03-24,4575069,285.9868,278.1643,-2.5316947,1.118237,1.2546776e-05,0,2.7676582235126306
2024-03-24,4575075,284.48743,277.1429,-1.9323903,0.7869382,8.523463e-06,0,2.0864812489340347
2024-03-24,4575079,283.40906,276.13266,-1.8588634,0.6100583,8.523463e-06,0,1.9564110685790064
2024-03-24,4578670,285.76315,277.95712,-2.2440562,1.0407224,1.0222196e-05,0,2.47363929112961
2024-03-24,4578673,284.86966,277.49496,-1.829831,0.732739,9.387731e-06,0,1.971088006833282
2024-03-24,4578681,282.32083,275.23325,-1.8568492,0.20336072,8.523463e-06,0,1.8679519624389591
2024-03-24,4578684,281.78885,275.40616,-2.0868704,-0.26091337,1.1712312e-05,0,2.1031176507844056
2024-03-24,4582274,284.55457,277.58316,-1.6460744,0.42853975,9.208917e-06,0,1.7009430465672337
2024-03-24,4582275,284.60013,277.58725,-1.5880097,0.36514458,8.523463e-06,0,1.629449407498578
2024-03-24,4582277,284.08646,276.8414,-1.5729951,0.28799614,8.523463e-06,0,1.5991420703861523
2024-03-24,4582278,283.23904,275.9799,-1.6020681,0.2774167,8.523463e-06,0,1.6259096599985192
2024-03-24,4585869,285.66452,277.6434,-2.0460174,0.7671628,1.0609626e-05,0,2.1851146337907768
2024-03-24,4589467,285.86697,278.7028,-2.104896,0.68720675,1.0848044e-05,0,2.2142358248528007
2024-03-24,4589490,280.12088,277.66055,-1.6751882,-1.0278405,0.0011788458,0,1.9653782330278031
2024-03-24,4589491,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4593070,285.27975,277.93896,-1.6906505,0.20197725,1.555681e-05,0,1.7026725823445366
2024-03-24,4593078,283.26712,276.0376,-1.6328706,-0.39213896,8.523463e-06,0,1.6792972816908391
2024-03-24,4603872,283.43777,276.6212,-1.5673391,-0.48434272,0.0003097355,0,1.6404693611298593
2024-03-24,4607483,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4611068,285.03113,277.54752,-1.5233735,-0.49549183,0.00012981893,0,1.6019297656573457
2024-03-24,4611070,284.42386,277.3375,-1.5704926,-0.584359,0.00021144749,0,1.6756856648953466
2024-03-24,4614668,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4614669,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4618275,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4618282,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-24,4632683,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-25,4488667,282.50308,280.61243,-4.1056514,-0.6682949,0.32195404,0,4.159686465550976
2024-03-25,4495870,281.62704,280.60495,-2.677225,-0.4150397,0.35404027,0,2.7092049854525753
2024-03-25,4495879,285.05102711161805,280.2176274904135,0.5798015896397966,-0.2986389908447503,0.0,0,0.6521925560765056
2024-03-25,4499472,281.20215,280.3651,-2.015482,-0.31738344,0.35446012,0,2.040318587944107
2024-03-25,4499474,281.10538,280.0968,-2.5335891,-1.3286546,0.35598534,0,2.860838473898862
2024-03-25,4503082,282.00977,280.50027,-2.1113071,-3.2001145,0.2482596,0,3.833842782851256
2024-03-25,4506678,280.31265,279.31116,-1.5981236,-2.1076667,0.3515682,0,2.6450440372829047
2024-03-25,4506679,280.66113,279.5829,-1.3632196,-2.4837246,0.3183923,0,2.8332411768978156
2024-03-25,4506681,281.514,280.0475,-1.432881,-2.6747646,0.2682296,0,3.034388509333332
2024-03-25,4506682,281.7207,280.1908,-1.5164992,-2.7475998,0.25592756,0,3.1383235149615603
2024-03-25,4506688,282.80957,280.26785,-4.312845,-4.640585,0.20644958,0,6.335271196740515
2024-03-25,4506689,283.03125,280.32507,-4.9524937,-5.202678,0.19702598,0,7.182969596220193
2024-03-25,4510267,282.6516,280.78406,-1.5633335,-1.2822272,0.38340378,0,2.021909549075351
2024-03-25,4510277,279.43735,278.73044,-1.5555617,-1.3000902,0.39707065,0,2.0273151532613105
2024-03-25,4510278,279.8217,278.8817,-1.3005568,-1.697307,0.36330932,0,2.138293488339531
2024-03-25,4510280,280.5651,279.54138,-1.0905552,-2.1792,0.30481893,0,2.4368469964786543
2024-03-25,4510281,280.965,279.793,-1.1354364,-2.2636726,0.28007314,0,2.5324749669909314
2024-03-25,4510282,281.4458,279.89725,-1.1284784,-2.404745,0.25649172,0,2.656362553246744
2024-03-25,4510283,281.58862,279.9447,-1.3375849,-2.449667,0.25063953,0,2.7910574654773788
2024-03-25,4510286,282.0328,279.79837,-2.3520706,-2.6988938,0.2121832,0,3.5799809847348074
2024-03-25,4510288,282.36905,279.99792,-3.4777622,-3.8419602,0.19973081,0,5.182228101708075
2024-03-25,4513873,280.2206,279.1982,-2.379821,-0.5569261,0.3735246,0,2.444118383569464
2024-03-25,4513883,281.3207,279.762,-1.2640171,-2.3393154,0.24644846,0,2.658972690677655
2024-03-25,4513884,281.39673,279.6785,-1.4570509,-2.2331142,0.25863776,0,2.6664201385813997
2024-03-25,4513887,281.82715,279.77078,-2.7353306,-3.0373135,0.225766,0,4.087457252201986
2024-03-25,4513888,281.68002,279.67102,-3.0196323,-3.2727463,0.22702341,0,4.452981874134116
2024-03-25,4513890,281.9034,279.655,-3.6345005,-4.215821,0.21724251,0,5.566214206131601
2024-03-25,4513892,283.07382,280.5077,-5.1177363,-6.3559575,0.23924117,0,8.160234100694902
2024-03-25,4517482,280.8672,279.47122,-1.2466831,-2.3164475,0.23035955,0,2.6306173747015853
2024-03-25,4517483,281.11148,279.51315,-1.3118687,-2.3369553,0.2321131,0,2.6799924552576226
2024-03-25,4517487,280.98593,279.53342,-2.2779331,-2.451498,0.2570247,0,3.3464640521122604
2024-03-25,4517488,280.74844,279.26746,-2.3831577,-2.470948,0.2630913,0,3.4329323677831596
2024-03-25,4517490,281.14648,279.228,-2.9300327,-3.350546,0.25033084,0,4.450983051100654
2024-03-25,4517491,281.91812,279.74655,-3.3717644,-4.210938,0.23151618,0,5.3945151783039185
2024-03-25,4517492,282.58276,280.16818,-3.9885452,-5.167237,0.2302768,0,6.527544027167648
2024-03-25,4521066,282.6393,280.52396,-2.5233757,-2.413046,0.3238906,0,3.4914489716257475
2024-03-25,4521067,282.55746,280.374,-2.3268833,-1.8500983,0.32382438,0,2.9727511855992557
2024-03-25,4521084,280.5017,279.05887,-1.5541782,-2.0952156,0.24067149,0,2.6087158311779763
2024-03-25,4521091,281.51523,279.48117,-3.2148635,-3.8420417,0.24591634,0,5.009653855125236
2024-03-25,4521093,282.53647,279.97018,-4.341776,-5.6365566,0.2410831,0,7.114899095502308
2024-03-25,4524684,280.20102,278.7328,-1.7153517,-1.9610602,0.23888727,0,2.6054152380603233
2024-03-25,4524689,280.11655,278.4158,-2.7214553,-2.3612068,0.2718869,0,3.603001041113412
2024-03-25,4524692,281.64355,279.33606,-3.5094597,-4.3515224,0.21879473,0,5.5903537082751615
2024-03-25,4524693,281.97226,279.4303,-4.216654,-5.381674,0.22818847,0,6.8368549785696064
2024-03-25,4528268,282.2924,279.9968,-2.8235466,-2.2825527,0.31183934,0,3.630766066637845
2024-03-25,4528278,278.20132,277.38123,-1.9491163,-0.8060309,0.27566206,0,2.109203679752266
2024-03-25,4528280,278.89688,277.58615,-1.6321812,-1.2734381,0.25011146,0,2.070183582237346
2024-03-25,4528284,280.2714,278.47366,-1.9917597,-1.962932,0.23571998,0,2.7964636130599105
2024-03-25,4528286,280.4235,278.5256,-2.6627395,-2.1837165,0.2588203,0,3.443660755247604
2024-03-25,4531883,280.36475,278.22287,-1.7931919,-1.7167162,0.21349792,0,2.4824688722254002
2024-03-25,4531884,280.2255,278.21286,-2.1082146,-1.8306891,0.22756106,0,2.7921302585144505
2024-03-25,4531885,280.1044,278.2035,-2.4881382,-1.9554449,0.24078017,0,3.1645847214500753
2024-03-25,4531888,280.21054,278.29797,-3.002868,-2.1482754,0.25502837,0,3.692194932512253
2024-03-25,4531890,280.47363,278.5217,-3.2893264,-2.92863,0.24122606,0,4.404150524520814
2024-03-25,4535466,281.92422,279.50003,-3.981099,-3.2400723,0.2717343,0,5.132954096524562
2024-03-25,4535468,281.63647,279.4347,-3.3732293,-2.3081062,0.25764477,0,4.087301082726465
2024-03-25,4535469,281.66592,279.25012,-3.148864,-2.0164394,0.25995606,0,3.739167333025945
2024-03-25,4535470,281.40698,279.09348,-3.150451,-1.7847093,0.26601136,0,3.6208464188511904
2024-03-25,4535475,278.86923,277.3257,-3.123148,-0.4926764,0.28218985,0,3.161769040429892
2024-03-25,4535482,280.06308,277.85266,-2.0221958,-1.3983568,0.19580156,0,2.458592604244119
2024-03-25,4535484,279.83383,277.80945,-2.2500603,-1.6277676,0.21584237,0,2.7771205795294254
2024-03-25,4535485,279.68295,277.69397,-2.5057976,-1.7309984,0.23062384,0,3.04555037275175
2024-03-25,4535488,279.90152,277.98264,-3.0344841,-2.0551357,0.2348437,0,3.664925169572675
2024-03-25,4535492,281.1443,278.76266,-3.6776726,-4.173788,0.19676362,0,5.562893313891141
2024-03-25,4535493,281.63248,278.92142,-4.4074903,-5.2239995,0.20717502,0,6.834920739891161
2024-03-25,4539067,281.54605,279.06253,-3.9155471,-2.7130947,0.23228037,0,4.763653214024558
